generation,frame,alive_population,total_agents_ever_born,total_agents_dead,current_oldest_alive_age,average_alive_age,median_alive_age,average_alive_fitness,best_alive_fitness,fitness_std,mature_agent_count,mature_average_fitness,fitness_10th_percentile,fitness_50th_percentile,fitness_75th_percentile,fitness_90th_percentile,behavioral_diversity_score,action_entropy,mean_turn_output,std_turn_output,mean_speed_output,std_speed_output,pct_stationary,pct_straight_runner,pct_erratic,pct_left_turner,pct_right_turner,pct_balanced_explorer,births,deaths,unique_parent_count,genome_diversity_score,mean_weight_magnitude,weight_std,mean_pairwise_weight_distance,food_consumed,spike_collisions
625,836000,18,6041,6023,2681,1854.3,1441.0,0.6142,0.9575,0.1813,18,0.6142,0.436,0.5473,0.7025,0.905,0.1204,1.4108,0.2075,0.2518,0.8886,0.1102,0.0,0.0,0.0,0.0556,0.6111,0.3333,0,0,10,0.7072,0.6017,0.7329,7.8751,0,0
626,836500,20,6049,6029,1941,1237.0,1941.0,0.4032,0.8088,0.3016,12,0.6413,0.5363,0.6588,0.6963,0.7563,0.1881,2.215,0.1654,0.2416,0.6987,0.3541,0.0,0.0,0.0,0.1,0.5,0.4,8,6,7,0.7143,0.6066,0.7421,7.9545,104,12
626,837000,20,6049,6029,2441,1737.0,2441.0,0.5438,0.9255,0.299,20,0.5438,0.1664,0.613,0.8192,0.9005,0.1667,2.02,0.2033,0.1837,0.7045,0.3285,0.0,0.0,0.0,0.0,0.4,0.6,0,0,7,0.7143,0.6066,0.7421,7.9545,0,0
626,837500,19,6049,6030,2941,2199.9,2941.0,0.6765,0.9921,0.2895,19,0.6765,0.2974,0.7171,0.9921,0.9921,0.1551,1.8452,0.2271,0.1588,0.7272,0.3236,0.0,0.0,0.0,0.0,0.4737,0.5263,0,1,7,0.7156,0.6074,0.7431,7.9685,3,0
627,838000,20,6061,6041,1681,937.0,441.0,0.2893,0.8241,0.2045,20,0.2893,0.0895,0.2131,0.4491,0.5108,0.1919,2.3414,0.1055,0.3439,0.7762,0.2831,0.0,0.0,0.0,0.15,0.35,0.5,12,11,12,0.7409,0.6085,0.7412,8.2503,198,48
627,838500,19,6061,6042,2181,1463.1,941.0,0.452,0.8908,0.1937,19,0.452,0.2495,0.4064,0.5658,0.6808,0.1801,2.1685,0.1041,0.31,0.7669,0.279,0.0,0.0,0.0,0.1053,0.4211,0.4737,0,1,12,0.7353,0.6075,0.7409,8.1883,0,1
627,839000,19,6061,6042,2681,1963.1,1441.0,0.5964,0.9575,0.1797,19,0.5964,0.3609,0.612,0.6987,0.7975,0.1799,2.2082,0.0962,0.2993,0.7474,0.2777,0.0,0.0,0.0,0.1579,0.4737,0.3684,0,0,12,0.7353,0.6075,0.7409,8.1883,0,0
628,839500,20,6071,6051,1941,1061.0,1061.0,0.3369,0.8088,0.2889,10,0.6149,0.5063,0.5963,0.699,0.7413,0.1942,2.3394,0.2062,0.3982,0.8563,0.1828,0.0,0.0,0.0,0.15,0.55,0.3,10,9,8,0.7063,0.5991,0.7314,7.8647,128,18
628,840000,19,6071,6052,2441,1514.7,681.0,0.4772,0.9255,0.2823,19,0.4772,0.1806,0.2881,0.738,0.8205,0.1889,2.2921,0.2178,0.3826,0.8561,0.1788,0.0,0.0,0.0,0.2105,0.5789,0.2105,0,1,8,0.7121,0.6001,0.7318,7.9301,5,5
628,840500,19,6071,6052,2941,2014.7,1181.0,0.628,0.9921,0.265,19,0.628,0.3267,0.4884,0.8796,0.9921,0.1835,2.2471,0.215,0.3554,0.8425,0.2053,0.0,0.0,0.0,0.1579,0.5263,0.3158,0,0,8,0.7121,0.6001,0.7318,7.9301,0,0
629,841000,18,6081,6063,1681,1061.0,1061.0,0.3466,0.6741,0.2132,18,0.3466,0.1268,0.3155,0.5491,0.6216,0.1461,2.0602,0.2928,0.2346,0.8318,0.2333,0.0,0.0,0.0,0.0556,0.7222,0.2222,10,11,9,0.7234,0.5907,0.7199,8.0554,157,26
629,841500,18,6081,6063,2181,1561.0,1561.0,0.4938,0.8908,0.2211,18,0.4938,0.2678,0.4587,0.6908,0.7658,0.1535,1.9447,0.2683,0.2325,0.7826,0.2614,0.0,0.0,0.0,0.0556,0.7222,0.2222,0,0,9,0.7234,0.5907,0.7199,8.0554,0,0
629,842000,17,6081,6064,2681,2097.5,2681.0,0.6688,0.9575,0.2044,17,0.6688,0.4125,0.6325,0.8825,0.9325,0.14,2.2784,0.2737,0.2345,0.8187,0.2052,0.0,0.0,0.0,0.0588,0.7059,0.2353,0,1,9,0.7286,0.5917,0.7199,8.1136,0,0
630,842500,20,6093,6073,1941,885.0,181.0,0.2759,0.7588,0.2671,8,0.5932,0.5013,0.5963,0.6401,0.6888,0.2005,2.12,0.0944,0.3364,0.7597,0.3541,0.05,0.0,0.0,0.1,0.4,0.45,12,9,10,0.7036,0.5927,0.7217,7.8345,162,22
630,843000,19,6093,6074,2441,1422.1,681.0,0.4355,0.9255,0.2579,19,0.4355,0.1589,0.3127,0.6505,0.7855,0.1605,1.9505,0.1507,0.3031,0.7932,0.2498,0.0,0.0,0.0,0.1053,0.4737,0.4211,0,1,10,0.705,0.5923,0.7216,7.8507,1,3
630,843500,18,6093,6075,2941,1865.4,1181.0,0.5797,0.9921,0.2323,18,0.5797,0.3413,0.4632,0.8046,0.9146,0.1402,1.7233,0.1908,0.2571,0.8166,0.1971,0.0,0.0,0.0,0.1111,0.5,0.3889,0,1,10,0.7007,0.5935,0.7217,7.8021,6,5
631,844000,20,6102,6082,1681,1123.0,1681.0,0.3745,0.7991,0.2262,20,0.3745,0.089,0.3958,0.5554,0.6316,0.1642,2.2464,0.2232,0.3076,0.8272,0.233,0.0,0.0,0.0,0.1,0.6,0.3,9,7,8,0.6534,0.5902,0.7184,7.2756,107,9
631,844500,19,6102,6083,2181,1593.6,2181.0,0.5235,0.8908,0.2278,19,0.5235,0.2341,0.5658,0.7033,0.8108,0.1422,1.6832,0.2659,0.2352,0.8438,0.2384,0.0,0.0,0.0,0.0,0.6842,0.3158,0,1,8,0.6408,0.5908,0.7182,7.1357,2,1
631,845000,18,6102,6084,2681,2129.9,2681.0,0.6823,0.9575,0.2123,18,0.6823,0.4013,0.7075,0.8512,0.9575,0.1327,1.5033,0.23,0.2219,0.84,0.2184,0.0,0.0,0.0,0.0,0.5556,0.4444,0,1,8,0.6527,0.5905,0.7182,7.2685,2,3
632,845500,20,6114,6094,1941,885.0,181.0,0.2751,0.7338,0.2647,8,0.5879,0.4635,0.5963,0.6838,0.6988,0.1674,1.8129,0.1371,0.2831,0.7758,0.2729,0.0,0.0,0.0,0.05,0.4,0.55,12,10,11,0.6765,0.5975,0.7233,7.5329,185,19
632,846000,16,6114,6098,2441,1341.0,681.0,0.4449,0.8755,0.2503,16,0.4449,0.2152,0.3001,0.7067,0.8005,0.124,1.5306,0.2067,0.1863,0.8231,0.2121,0.0,0.0,0.0,0.0,0.5,0.5,0,4,11,0.6399,0.5963,0.7207,7.126,9,7
632,846500,16,6114,6098,2941,1841.0,1181.0,0.5886,0.9921,0.2373,16,0.5886,0.3319,0.4646,0.8234,0.9296,0.1194,1.2476,0.2261,0.1628,0.8091,0.2187,0.0,0.0,0.0,0.0,0.625,0.375,0,0,11,0.6399,0.5963,0.7207,7.126,0,0
633,847000,19,6124,6105,1681,1093.6,1681.0,0.3788,0.7491,0.2126,19,0.3788,0.1296,0.4241,0.5741,0.6241,0.1857,2.1632,0.1352,0.2891,0.7582,0.3037,0.0,0.0,0.0,0.1579,0.5789,0.2632,10,7,8,0.7002,0.5987,0.7256,7.7967,98,13
633,847500,18,6124,6106,2181,1629.9,2181.0,0.5398,0.8908,0.2023,18,0.5398,0.2764,0.5654,0.7346,0.7483,0.1645,2.3696,0.1125,0.2794,0.7952,0.2353,0.0,0.0,0.0,0.2222,0.3889,0.3889,0,1,8,0.6969,0.5982,0.7249,7.7598,0,1
633,848000,16,6124,6108,2681,2061.0,2061.0,0.6905,0.9575,0.1923,16,0.6905,0.4344,0.7123,0.8637,0.9075,0.1595,1.9197,0.1418,0.258,0.787,0.239,0.0,0.0,0.0,0.0625,0.375,0.5625,0,2,8,0.7092,0.598,0.7257,7.8973,15,6
634,848500,20,6136,6116,1941,885.0,181.0,0.3155,0.8588,0.3118,8,0.6822,0.5261,0.6402,0.8213,0.8588,0.1801,2.4332,0.089,0.2988,0.8123,0.2619,0.0,0.0,0.0,0.15,0.4,0.45,12,8,11,0.6907,0.5953,0.7261,7.691,145,20
634,849000,18,6136,6118,2441,1463.2,681.0,0.4938,0.9255,0.2882,18,0.4938,0.2116,0.285,0.763,0.8905,0.1643,2.1699,0.0722,0.3109,0.8521,0.2017,0.0,0.0,0.0,0.1111,0.3889,0.5,0,2,11,0.6828,0.5959,0.7265,7.6034,1,6
634,849500,18,6136,6118,2941,1963.2,1181.0,0.6383,0.9921,0.2625,18,0.6383,0.3565,0.5635,0.9234,0.9921,0.1702,2.3696,0.1006,0.3106,0.8456,0.2176,0.0,0.0,0.0,0.1667,0.3889,0.4444,0,0,11,0.6828,0.5959,0.7265,7.6034,0,0
635,850000,19,6146,6127,1681,1093.6,1681.0,0.3728,0.8241,0.233,19,0.3728,0.1143,0.4316,0.5366,0.6491,0.156,2.1632,0.2086,0.2967,0.8652,0.1822,0.0,0.0,0.0,0.1053,0.5789,0.3158,10,9,8,0.6536,0.5948,0.7253,7.2784,148,29
635,850500,18,6146,6128,2181,1561.0,1561.0,0.5093,0.8908,0.2193,18,0.5093,0.2899,0.45,0.7033,0.7983,0.1358,1.8289,0.193,0.2735,0.889,0.1462,0.0,0.0,0.0,0.0556,0.4444,0.5,0,1,8,0.6592,0.5946,0.7249,7.3408,5,3
635,851000,18,6146,6128,2681,2061.0,2061.0,0.6591,0.9575,0.2024,18,0.6591,0.4283,0.6215,0.8325,0.94,0.1297,1.4932,0.2056,0.2669,0.8897,0.1307,0.0,0.0,0.0,0.0556,0.4444,0.5,0,0,8,0.6592,0.5946,0.7249,7.3408,0,0
636,851500,20,6157,6137,1941,973.0,181.0,0.3109,0.8338,0.2964,9,0.631,0.5288,0.6088,0.6588,0.7138,0.2497,2.3414,0.1225,0.4476,0.8154,0.4293,0.05,0.0,0.0,0.15,0.4,0.4,11,9,11,0.6599,0.5993,0.7306,7.3484,160,36
636,852000,20,6157,6137,2441,1473.0,681.0,0.4444,0.9255,0.2766,20,0.4444,0.1598,0.311,0.7005,0.8255,0.2002,2.1639,0.1282,0.3183,0.8113,0.4239,0.05,0.0,0.0,0.2,0.4,0.35,0,0,11,0.6599,0.5993,0.7306,7.3484,0,0
636,852500,18,6157,6139,2941,2061.0,2061.0,0.6285,0.9921,0.2648,18,0.6285,0.3304,0.6014,0.8609,0.9921,0.1939,1.9749,0.1892,0.2904,0.797,0.4463,0.0556,0.0,0.0,0.0556,0.5556,0.3333,0,2,11,0.6359,0.5996,0.7325,7.0811,1,1
637,853000,18,6168,6150,1681,992.1,441.0,0.3298,0.6491,0.2166,18,0.3298,0.108,0.2379,0.5679,0.6066,0.1895,2.2188,0.1028,0.4153,0.8735,0.1364,0.0,0.0,0.0,0.3333,0.4444,0.2222,11,11,9,0.672,0.6075,0.7418,7.4831,150,35
637,853500,18,6168,6150,2181,1492.1,941.0,0.4829,0.8158,0.2233,18,0.4829,0.2215,0.4729,0.6783,0.7908,0.1795,1.8289,0.0844,0.3905,0.8605,0.1454,0.0,0.0,0.0,0.2222,0.5,0.2778,0,0,9,0.672,0.6075,0.7418,7.4831,0,0
637,854000,16,6168,6152,2681,2061.0,2061.0,0.6769,0.9575,0.2283,16,0.6769,0.4043,0.7731,0.9137,0.9325,0.1671,1.9746,0.1437,0.3317,0.8279,0.2044,0.0,0.0,0.0,0.125,0.625,0.25,0,2,9,0.6268,0.6066,0.7414,6.9802,1,1
638,854500,20,6180,6160,1941,885.0,181.0,0.2837,0.8588,0.2838,8,0.6201,0.4997,0.6066,0.6463,0.7363,0.2248,2.6261,0.0671,0.3651,0.6631,0.3431,0.0,0.0,0.0,0.3,0.55,0.15,12,8,10,0.6228,0.6067,0.7426,6.9354,154,42
638,855000,20,6180,6160,2441,1385.0,681.0,0.426,0.9255,0.2783,20,0.426,0.1802,0.2375,0.7317,0.803,0.1763,2.5016,0.1,0.2859,0.6786,0.2656,0.0,0.0,0.0,0.1,0.45,0.45,0,0,10,0.6228,0.6067,0.7426,6.9354,0,0
638,855500,19,6180,6161,2941,1922.1,1181.0,0.5812,0.9921,0.2525,19,0.5812,0.3174,0.4646,0.8546,0.8971,0.1528,2.2921,0.1255,0.2596,0.7036,0.2143,0.0,0.0,0.0,0.1053,0.5789,0.3158,0,1,10,0.629,0.6058,0.7413,7.0046,0,0
639,856000,20,6189,6169,1681,1123.0,1681.0,0.3543,0.6241,0.2087,20,0.3543,0.0885,0.4507,0.5472,0.5759,0.152,1.8822,0.0693,0.2867,0.7991,0.1757,0.0,0.0,0.0,0.15,0.35,0.5,9,8,9,0.6677,0.6035,0.7346,7.4352,136,29
639,856500,20,6189,6169,2181,1623.0,2181.0,0.5056,0.7658,0.1963,20,0.5056,0.2522,0.5533,0.697,0.7408,0.1516,2.1568,0.0625,0.28,0.8075,0.1862,0.0,0.0,0.0,0.15,0.4,0.45,0,0,9,0.6677,0.6035,0.7346,7.4352,0,0
639,857000,20,6189,6169,2681,2123.0,2681.0,0.6448,0.9325,0.1971,20,0.6448,0.408,0.6825,0.8137,0.9075,0.1654,2.0414,0.0535,0.3019,0.8052,0.2098,0.0,0.0,0.0,0.2,0.3,0.5,0,0,9,0.6677,0.6035,0.7346,7.4352,0,0
640,857500,19,6200,6181,1941,1014.7,181.0,0.3046,0.7338,0.2688,9,0.581,0.4838,0.5838,0.6588,0.6738,0.1775,2.1029,0.0229,0.3818,0.8716,0.1396,0.0,0.0,0.0,0.2632,0.3158,0.4211,11,12,11,0.6862,0.5975,0.7266,7.6409,177,36
640,858000,19,6200,6181,2441,1514.7,681.0,0.4491,0.8755,0.2508,19,0.4491,0.1803,0.3133,0.6755,0.7805,0.1685,1.9763,0.0437,0.3731,0.8849,0.1187,0.0,0.0,0.0,0.2632,0.4211,0.3158,0,0,11,0.6862,0.5975,0.7266,7.6409,0,0
640,858500,16,6200,6184,2941,2061.0,2061.0,0.6403,0.9921,0.2304,16,0.6403,0.377,0.5894,0.8421,0.9546,0.1506,1.6494,0.1519,0.328,0.8825,0.1334,0.0,0.0,0.0,0.1875,0.5,0.3125,0,3,11,0.6779,0.5988,0.7289,7.5485,7,4
641,859000,20,6212,6192,1681,937.0,441.0,0.3193,0.7241,0.2335,20,0.3193,0.0893,0.1759,0.5116,0.6766,0.1703,2.0232,0.2142,0.3373,0.8604,0.1824,0.0,0.0,0.0,0.2,0.6,0.2,12,8,10,0.5931,0.5966,0.7261,6.6044,118,34
641,859500,20,6212,6192,2181,1437.0,941.0,0.4663,0.8658,0.2139,20,0.4663,0.2369,0.3535,0.622,0.7708,0.1645,2.0232,0.2088,0.3179,0.8513,0.1857,0.0,0.0,0.0,0.15,0.6,0.25,0,0,10,0.5931,0.5966,0.7261,6.6044,0,0
641,860000,19,6212,6193,2681,1897.8,1441.0,0.6052,0.9575,0.2052,19,0.6052,0.4038,0.5388,0.72,0.9375,0.155,2.0632,0.1774,0.2753,0.8414,0.2088,0.0,0.0,0.0,0.1053,0.5263,0.3684,0,1,10,0.595,0.5983,0.727,6.626,15,5
642,860500,20,6220,6200,1941,1237.0,1941.0,0.3907,0.8088,0.2814,12,0.613,0.5129,0.6088,0.6401,0.7263,0.1929,2.5589,0.1264,0.3678,0.7858,0.2255,0.0,0.0,0.0,0.15,0.4,0.45,8,7,8,0.6237,0.5995,0.727,6.9453,118,30
642,861000,20,6220,6200,2441,1737.0,2441.0,0.5303,0.8755,0.2679,20,0.5303,0.1857,0.638,0.7755,0.8305,0.1757,2.4332,0.1116,0.3226,0.77,0.2384,0.0,0.0,0.0,0.15,0.4,0.45,0,0,8,0.6237,0.5995,0.727,6.9453,0,0
642,861500,20,6220,6200,2941,2237.0,2941.0,0.6684,0.9921,0.2491,20,0.6684,0.3573,0.7671,0.8921,0.9246,0.1834,2.4211,0.1105,0.3506,0.7701,0.2555,0.0,0.0,0.0,0.15,0.35,0.5,0,0,8,0.6237,0.5995,0.727,6.9453,0,0
643,862000,20,6232,6212,1681,937.0,441.0,0.3043,0.6241,0.1774,20,0.3043,0.1337,0.213,0.4554,0.5717,0.19,2.3464,0.0793,0.3686,0.7768,0.251,0.0,0.0,0.0,0.15,0.35,0.5,12,12,11,0.6749,0.593,0.7252,7.515,180,29
643,862500,20,6232,6212,2181,1437.0,941.0,0.452,0.7658,0.175,20,0.452,0.2348,0.4225,0.5783,0.7158,0.2025,2.1394,0.0703,0.3837,0.7719,0.3023,0.0,0.0,0.0,0.2,0.4,0.4,0,0,11,0.6749,0.593,0.7252,7.515,0,0
643,863000,17,6232,6215,2681,1951.6,1441.0,0.6502,0.9575,0.1642,17,0.6502,0.447,0.6406,0.7575,0.8675,0.1333,1.5197,0.1849,0.2831,0.8543,0.1393,0.0,0.0,0.0,0.0588,0.5294,0.4118,0,3,11,0.6922,0.5936,0.7256,7.7077,2,0
644,863500,18,6242,6224,1941,1061.0,1061.0,0.3802,0.8088,0.3215,9,0.6977,0.6238,0.6838,0.7588,0.7688,0.179,2.0805,0.1359,0.3213,0.7956,0.2632,0.0,0.0,0.0,0.0556,0.3889,0.5556,10,9,9,0.7113,0.5942,0.7249,7.9208,115,26
644,864000,18,6242,6224,2441,1561.0,1561.0,0.5288,0.9255,0.314,18,0.5288,0.2026,0.4973,0.8005,0.9255,0.1666,2.4411,0.1681,0.2959,0.7855,0.2229,0.0,0.0,0.0,0.1111,0.4444,0.4444,0,0,9,0.7113,0.5942,0.7249,7.9208,0,0
644,864500,18,6242,6224,2941,2061.0,2061.0,0.6668,0.9921,0.2807,18,0.6668,0.3437,0.6515,0.9796,0.9921,0.1567,2.0805,0.1557,0.2875,0.7929,0.2043,0.0,0.0,0.0,0.0556,0.3889,0.5556,0,0,9,0.7113,0.5942,0.7249,7.9208,0,0
645,865000,19,6253,6234,1681,963.1,441.0,0.3174,0.6741,0.2045,19,0.3174,0.1133,0.1887,0.497,0.6241,0.2075,2.4598,0.0574,0.4253,0.8353,0.1823,0.0,0.0,0.0,0.2632,0.3684,0.3684,11,10,10,0.6568,0.6048,0.7377,7.3141,179,43
645,865500,19,6253,6234,2181,1463.1,941.0,0.468,0.8908,0.1993,19,0.468,0.2928,0.3662,0.6158,0.7358,0.2109,2.4598,0.1013,0.4419,0.8452,0.176,0.0,0.0,0.0,0.2105,0.4211,0.3684,0,0,10,0.6568,0.6048,0.7377,7.3141,0,0
645,866000,17,6253,6236,2681,1951.6,1441.0,0.6391,0.9575,0.1814,17,0.6391,0.4556,0.5921,0.7575,0.8975,0.1739,2.1393,0.1956,0.3237,0.8196,0.1928,0.0,0.0,0.0,0.1176,0.4706,0.4118,0,2,10,0.6712,0.6035,0.7373,7.4741,4,1
646,866500,20,6263,6243,1941,1061.0,1061.0,0.3623,0.8088,0.31,10,0.6638,0.5713,0.6588,0.7088,0.8088,0.1588,2.2464,0.1195,0.3199,0.8632,0.1594,0.0,0.0,0.0,0.15,0.4,0.45,10,7,10,0.6737,0.6017,0.7349,7.5022,114,22
646,867000,18,6263,6245,2441,1658.8,2441.0,0.5533,0.9255,0.3016,18,0.5533,0.1871,0.663,0.8317,0.9255,0.1332,1.6114,0.2182,0.2497,0.8708,0.17,0.0,0.0,0.0,0.0556,0.3333,0.6111,0,2,10,0.6696,0.6026,0.736,7.4569,0,3
646,867500,18,6263,6245,2941,2158.8,2941.0,0.6801,0.9921,0.2755,18,0.6801,0.3405,0.7921,0.9546,0.9921,0.1348,1.7448,0.2189,0.2446,0.8681,0.2007,0.0,0.0,0.0,0.0556,0.5556,0.3889,0,0,10,0.6696,0.6026,0.736,7.4569,0,0
647,868000,18,6275,6257,1681,854.3,441.0,0.2951,0.6991,0.2249,18,0.2951,0.1129,0.1725,0.5554,0.6265,0.1709,2.1405,0.2399,0.3152,0.8472,0.2387,0.0,0.0,0.0,0.0556,0.4444,0.5,12,12,10,0.6483,0.6039,0.7359,7.2191,191,33
647,868500,18,6275,6257,2181,1354.3,941.0,0.4535,0.8908,0.2114,18,0.4535,0.2656,0.3508,0.6408,0.7794,0.1661,2.1916,0.2461,0.2936,0.8257,0.2614,0.0,0.0,0.0,0.0556,0.5,0.4444,0,0,10,0.6483,0.6039,0.7359,7.2191,0,0
647,869000,18,6275,6257,2681,1854.3,1441.0,0.6055,0.9575,0.1963,18,0.6055,0.3889,0.5296,0.7762,0.8875,0.1684,2.1054,0.2465,0.2723,0.8013,0.3016,0.0,0.0,0.0,0.0556,0.5556,0.3889,0,0,10,0.6483,0.6039,0.7359,7.2191,0,0
648,869500,20,6283,6263,1941,1237.0,1941.0,0.3929,0.8338,0.2831,12,0.6144,0.5048,0.5723,0.6838,0.7513,0.1822,2.215,0.2954,0.2955,0.7835,0.2975,0.0,0.0,0.0,0.05,0.7,0.25,8,6,8,0.6253,0.6093,0.7422,6.9632,109,25
648,870000,20,6283,6263,2441,1737.0,2441.0,0.5298,0.9255,0.2694,20,0.5298,0.1836,0.613,0.7567,0.8305,0.1921,2.1087,0.3056,0.3203,0.7852,0.3143,0.0,0.0,0.0,0.05,0.55,0.4,0,0,8,0.6253,0.6093,0.7422,6.9632,0,0
648,870500,18,6283,6265,2941,2158.8,2941.0,0.6576,0.9921,0.2697,18,0.6576,0.3159,0.7046,0.9546,0.9746,0.1962,2.4411,0.3527,0.2743,0.7298,0.36,0.0,0.0,0.0,0.0,0.7222,0.2778,0,2,8,0.6076,0.6099,0.7423,6.766,17,9
649,871000,20,6295,6275,1681,937.0,441.0,0.3047,0.6491,0.2105,20,0.3047,0.1241,0.1631,0.5054,0.6041,0.1942,2.3261,0.2615,0.325,0.7851,0.3163,0.0,0.0,0.0,0.1,0.6,0.3,12,10,11,0.64,0.6123,0.7446,7.1265,169,17
649,871500,19,6295,6276,2181,1397.8,941.0,0.4486,0.8658,0.2138,19,0.4486,0.2624,0.3369,0.6533,0.7908,0.1861,2.2921,0.2382,0.3305,0.8017,0.2685,0.0,0.0,0.0,0.1053,0.5263,0.3684,0,1,11,0.6478,0.612,0.745,7.2132,8,7
649,872000,19,6295,6276,2681,1897.8,1441.0,0.5895,0.9575,0.2082,19,0.5895,0.3913,0.4668,0.795,0.9175,0.1902,2.2921,0.2502,0.3397,0.8015,0.2732,0.0,0.0,0.0,0.0526,0.5789,0.3684,0,0,11,0.6478,0.612,0.745,7.2132,0,0
650,872500,20,6303,6283,1941,1237.0,1941.0,0.3676,0.6588,0.2493,12,0.5687,0.5338,0.5817,0.5895,0.6086,0.2009,2.5414,0.1934,0.3115,0.7623,0.3406,0.0,0.0,0.0,0.1,0.4,0.5,8,7,8,0.6167,0.6094,0.7445,6.8667,129,12
650,873000,20,6303,6283,2441,1737.0,2441.0,0.5094,0.8255,0.2601,20,0.5094,0.1833,0.6505,0.7317,0.7555,0.2114,2.3842,0.2147,0.3097,0.725,0.3622,0.0,0.0,0.0,0.05,0.4,0.55,0,0,8,0.6167,0.6094,0.7445,6.8667,0,0
650,873500,20,6303,6283,2941,2237.0,2941.0,0.65,0.9921,0.2571,20,0.65,0.2942,0.7546,0.8546,0.9196,0.2213,2.671,0.2402,0.3007,0.7114,0.4044,0.0,0.0,0.0,0.05,0.55,0.4,0,0,8,0.6167,0.6094,0.7445,6.8667,0,0
651,874000,20,6315,6295,1681,937.0,441.0,0.2872,0.6741,0.206,20,0.2872,0.0849,0.1641,0.4795,0.5591,0.2521,2.7232,0.2236,0.3872,0.6464,0.4074,0.0,0.0,0.0,0.15,0.6,0.25,12,12,10,0.5479,0.6046,0.7431,6.1016,172,32
651,874500,19,6315,6296,2181,1463.1,941.0,0.4535,0.8408,0.219,19,0.4535,0.2263,0.341,0.6533,0.7558,0.2328,2.6948,0.2713,0.3505,0.6529,0.3925,0.0,0.0,0.0,0.1579,0.6842,0.1579,0,1,10,0.5407,0.6058,0.7442,6.0213,0,1
651,875000,19,6315,6296,2681,1963.1,1441.0,0.6,0.9575,0.2065,19,0.6,0.3888,0.5171,0.7325,0.9375,0.221,2.6101,0.3001,0.3095,0.6555,0.3994,0.0,0.0,0.0,0.1579,0.7368,0.1053,0,0,10,0.5407,0.6058,0.7442,6.0213,0,0
652,875500,19,6324,6305,1941,1107.3,1941.0,0.3333,0.7338,0.277,10,0.5894,0.4918,0.5963,0.6463,0.6888,0.2508,2.9708,0.1989,0.3997,0.6763,0.3901,0.0,0.0,0.0,0.2105,0.5263,0.2632,9,9,9,0.5852,0.6047,0.7439,6.5166,134,28
652,876000,19,6324,6305,2441,1607.3,2441.0,0.4857,0.9005,0.2689,19,0.4857,0.1809,0.6255,0.688,0.7955,0.2374,2.9053,0.1683,0.3972,0.6848,0.3353,0.0,0.0,0.0,0.2105,0.5789,0.2105,0,0,9,0.5852,0.6047,0.7439,6.5166,0,0
652,876500,17,6324,6307,2941,2216.3,2941.0,0.6751,0.9921,0.2469,17,0.6751,0.3607,0.7671,0.8921,0.9471,0.221,2.6962,0.2405,0.3449,0.6866,0.3566,0.0,0.0,0.0,0.1765,0.6471,0.1765,0,2,9,0.5933,0.6058,0.7448,6.6069,3,6
653,877000,20,6338,6318,1681,813.0,441.0,0.2664,0.6741,0.2222,20,0.2664,0.085,0.1496,0.4792,0.6486,0.2346,2.7037,0.1978,0.385,0.7258,0.3439,0.0,0.0,0.0,0.2,0.55,0.25,14,11,12,0.7046,0.6067,0.7434,7.8462,155,32
653,877500,17,6338,6321,2181,1305.7,941.0,0.441,0.8658,0.2127,17,0.441,0.2355,0.3376,0.5888,0.7858,0.2125,2.5366,0.1721,0.3661,0.7482,0.2826,0.0,0.0,0.0,0.2353,0.4118,0.3529,0,3,12,0.7082,0.6064,0.7441,7.8857,12,12
653,878000,17,6338,6321,2681,1805.7,1441.0,0.5965,0.9575,0.2102,17,0.5965,0.3485,0.5651,0.7575,0.8975,0.1945,2.4165,0.1949,0.3268,0.7452,0.2688,0.0,0.0,0.0,0.1176,0.4706,0.4118,0,0,12,0.7082,0.6064,0.7441,7.8857,0,0
654,878500,19,6348,6329,1941,1014.7,181.0,0.347,0.7838,0.2998,9,0.6543,0.5558,0.6088,0.7588,0.7838,0.1901,2.1868,0.2634,0.311,0.7766,0.2958,0.0,0.0,0.0,0.0526,0.5789,0.3684,10,8,9,0.6738,0.605,0.7395,7.5036,118,22
654,879000,19,6348,6329,2441,1514.7,681.0,0.4904,0.9255,0.2998,19,0.4904,0.1796,0.2632,0.7755,0.9055,0.166,1.9505,0.2413,0.3029,0.7859,0.2443,0.0,0.0,0.0,0.0526,0.5789,0.3684,0,0,9,0.6738,0.605,0.7395,7.5036,0,0
654,879500,17,6348,6331,2941,2009.2,1181.0,0.6387,0.9921,0.2635,17,0.6387,0.3271,0.5855,0.9171,0.9921,0.1505,1.4969,0.1963,0.3074,0.8273,0.1731,0.0,0.0,0.0,0.0588,0.5882,0.3529,0,2,9,0.6828,0.6054,0.7398,7.6038,20,11
655,880000,17,6359,6342,1681,951.6,441.0,0.3388,0.7241,0.2371,17,0.3388,0.0966,0.2144,0.5241,0.6991,0.1903,1.9689,0.0632,0.392,0.8488,0.2044,0.0,0.0,0.0,0.1765,0.4706,0.3529,11,11,9,0.7027,0.6055,0.7394,7.8246,142,28
655,880500,17,6359,6342,2181,1451.6,941.0,0.5024,0.8658,0.2253,17,0.5024,0.2132,0.4648,0.6908,0.8108,0.2012,1.9831,0.0365,0.4394,0.8614,0.1629,0.0,0.0,0.0,0.1765,0.4118,0.4118,0,0,9,0.7027,0.6055,0.7394,7.8246,0,0
