generation,frame,population_size,average_fitness,best_fitness,worst_fitness,average_lifespan,best_lifespan,average_food_eaten,average_distance_traveled,average_spike_hits,behavioral_diversity_score,average_weight_magnitude,weight_std,convergence_score,mutation_rate,mutation_strength,recurrent_memory_usage
1371,775438,1,0.0495,0.0495,0.0495,291.0,291,0.0,537.1,2.0,0.0,0.4686,0.5545,0.0,0.05,0.2,0
1372,775694,195,0.9049,1.0,0.0377,2822.7,3000,19.1,5113.9,3.25,0.0723,0.4711,0.5596,0.7995,0.05,0.2,0
1373,776383,151,1.0,1.0,1.0,3000.0,3000,22.18,5453.1,3.44,0.0557,0.4712,0.5596,0.8062,0.05,0.2,0
1374,776779,157,0.9867,1.0,0.1907,2987.0,3000,21.65,5421.9,3.38,0.0516,0.4713,0.5596,0.811,0.05,0.2,0
1375,777208,163,0.9801,1.0,0.1907,2976.2,3000,21.4,5400.5,3.37,0.0589,0.4714,0.5597,0.8095,0.05,0.2,0
1376,777716,171,0.9583,1.0,0.0792,2941.0,3000,20.67,5322.8,3.31,0.054,0.4714,0.5598,0.8093,0.05,0.2,0
1377,778671,1,0.0833,0.0833,0.0833,499.0,499,0.0,838.9,2.0,0.0,0.4643,0.5567,0.0,0.05,0.2,0
1378,779278,183,0.9293,1.0,0.0792,2882.2,3000,19.78,5217.3,3.28,0.0672,0.4714,0.5598,0.7987,0.05,0.2,0
1379,779779,192,0.9234,1.0,0.0792,2881.1,3000,19.46,5214.3,3.24,0.0629,0.4715,0.56,0.8058,0.05,0.2,0
1380,780208,151,1.0,1.0,1.0,3000.0,3000,22.17,5453.2,3.43,0.0444,0.4713,0.5597,0.8076,0.05,0.2,0
1381,780716,1,0.0487,0.0487,0.0487,290.0,290,0.0,499.9,2.0,0.0,0.4712,0.5587,0.0,0.05,0.2,0
1382,781671,1,0.1133,0.1133,0.1133,697.0,697,0.0,1017.0,1.0,0.0,0.4741,0.5609,0.0,0.05,0.2,0
1383,782278,172,0.9464,1.0,0.0487,2894.1,3000,20.47,5249.0,3.29,0.0614,0.4712,0.5596,0.8021,0.05,0.2,0
1384,782830,1,0.0644,0.0644,0.0644,376.0,376,0.0,711.2,2.0,0.0,0.4689,0.5597,0.0,0.05,0.2,0
1385,783208,188,0.9168,1.0,0.0487,2840.6,3000,19.48,5145.5,3.26,0.0589,0.4713,0.5598,0.7948,0.05,0.2,0
1386,783716,194,0.9052,1.0,0.0487,2821.4,3000,19.09,5109.2,3.24,0.0581,0.4714,0.5598,0.7978,0.05,0.2,0
1387,784511,1,0.0704,0.0704,0.0704,420.0,420,0.0,718.0,2.0,0.0,0.4763,0.5634,0.0,0.05,0.2,0
1388,784759,156,0.9904,1.0,0.4134,2990.7,3000,21.79,5435.5,3.41,0.0535,0.4713,0.5597,0.803,0.05,0.2,0
1389,785668,1,0.0523,0.0523,0.0523,306.0,306,0.0,574.4,2.0,0.0,0.4704,0.5556,0.0,0.05,0.2,0
1390,786208,171,0.9631,1.0,0.0523,2949.5,3000,20.78,5354.9,3.36,0.0583,0.4714,0.5599,0.8039,0.05,0.2,0
1391,786716,2,0.0277,0.0301,0.0252,165.5,179,0.0,279.3,2.0,0.1414,0.473,0.5597,0.8109,0.05,0.2,0
1392,787368,3,0.0618,0.1236,0.0276,267.3,435,0.67,475.3,2.67,0.0641,0.4712,0.5579,0.831,0.05,0.2,0
1393,787511,190,0.915,1.0,0.0252,2846.2,3000,19.37,5155.2,3.26,0.0687,0.4715,0.5599,0.8043,0.05,0.2,0
1394,787759,196,0.9038,1.0,0.0252,2824.1,3000,19.02,5113.0,3.22,0.0548,0.4714,0.5599,0.8009,0.05,0.2,0
1395,788668,154,0.9963,1.0,0.7,3000.0,3000,22.02,5457.8,3.37,0.0482,0.4713,0.5597,0.8024,0.05,0.2,0
1396,789208,161,0.9749,1.0,0.1724,2962.7,3000,21.32,5388.1,3.33,0.0524,0.4713,0.5598,0.8032,0.05,0.2,0
1397,790368,1,0.1028,0.1028,0.1028,466.0,466,1.0,783.0,3.0,0.0,0.4699,0.5545,0.0,0.05,0.2,0
1398,790553,1,0.0315,0.0315,0.0315,185.0,185,0.0,342.2,2.0,0.0,0.4673,0.5502,0.0,0.05,0.2,0
1399,791031,181,0.939,1.0,0.0315,2908.3,3000,20.01,5282.7,3.29,0.064,0.4712,0.5595,0.8009,0.05,0.2,0
1400,791668,1,0.0751,0.0751,0.0751,448.0,448,0.0,767.6,2.0,0.0,0.4706,0.5615,0.0,0.05,0.2,0
1401,792208,1,0.0745,0.0745,0.0745,437.0,437,0.0,809.3,2.0,0.0,0.4611,0.5545,0.0,0.05,0.2,0
1402,793368,157,0.9914,1.0,0.5746,2998.5,3000,21.79,5442.9,3.34,0.0567,0.4712,0.5599,0.8007,0.05,0.2,0
1403,793786,2,0.0471,0.0691,0.025,283.0,418,0.0,467.3,2.0,0.1555,0.4669,0.5507,0.7819,0.05,0.2,0
1404,794212,169,0.9637,1.0,0.025,2942.4,3000,20.91,5336.4,3.3,0.0593,0.4713,0.5599,0.8007,0.05,0.2,0
1405,794668,176,0.9504,1.0,0.025,2918.6,3000,20.45,5289.7,3.24,0.0577,0.4713,0.5599,0.8229,0.05,0.2,0
1406,795208,182,0.9416,1.0,0.025,2909.7,3000,20.09,5270.6,3.21,0.0549,0.4712,0.5598,0.7935,0.05,0.2,0
1407,795986,2,0.0358,0.0361,0.0356,214.0,215,0.0,364.1,2.0,0.0674,0.468,0.5587,0.9138,0.05,0.2,0
1408,796786,1,0.0429,0.0429,0.0429,258.0,258,0.0,425.6,2.0,0.0,0.4588,0.5432,0.0,0.05,0.2,0
1409,797212,153,0.9971,1.0,0.725,3000.0,3000,22.05,5451.0,3.37,0.0559,0.4713,0.5599,0.8072,0.05,0.2,0
1410,797668,163,0.9776,1.0,0.171,2972.4,3000,21.31,5394.4,3.25,0.0533,0.4713,0.5597,0.8046,0.05,0.2,0
1411,798986,3,0.1618,0.2201,0.1122,803.3,1002,1.0,1484.1,2.0,0.0581,0.4731,0.5636,0.8052,0.05,0.2,0
1412,799786,3,0.0638,0.1125,0.025,381.3,672,0.0,647.9,1.67,0.163,0.4739,0.5644,0.7882,0.05,0.2,0
1413,800212,3,0.0407,0.0591,0.0252,244.7,354,0.0,404.0,2.0,0.1211,0.471,0.5584,0.8023,0.05,0.2,0
1414,800668,151,1.0,1.0,1.0,3000.0,3000,22.17,5453.7,3.4,0.0473,0.4712,0.5598,0.7991,0.05,0.2,0
1415,801444,2,0.1255,0.1827,0.0683,589.0,776,1.0,1100.0,2.5,0.0358,0.4738,0.5647,0.7759,0.05,0.2,0
1416,802102,1,0.1119,0.1119,0.1119,658.0,658,0.0,1208.9,1.0,0.0,0.4671,0.5554,0.0,0.05,0.2,0
1417,802786,169,0.9495,1.0,0.0683,2899.1,3000,20.59,5264.3,3.28,0.068,0.4713,0.5598,0.8158,0.05,0.2,0
1418,803212,180,0.928,1.0,0.0683,2860.6,3000,19.87,5189.5,3.2,0.057,0.4713,0.5597,0.8021,0.05,0.2,0
1419,803668,2,0.0461,0.0623,0.0299,197.0,219,0.5,367.9,2.5,0.4097,0.4702,0.559,0.7937,0.05,0.2,0
1420,804444,1,0.0947,0.0947,0.0947,410.0,410,1.0,752.4,3.0,0.0,0.4642,0.5571,0.0,0.05,0.2,0
1421,805156,151,1.0,1.0,1.0,3000.0,3000,22.17,5450.6,3.4,0.0548,0.4713,0.5598,0.808,0.05,0.2,0
1422,806212,163,0.9774,1.0,0.1625,2980.5,3000,21.24,5405.5,3.34,0.0632,0.4713,0.5599,0.8013,0.05,0.2,0
1423,806668,1,0.0673,0.0673,0.0673,393.0,393,0.0,747.5,2.0,0.0,0.4737,0.5654,0.0,0.05,0.2,0
1424,807444,177,0.9499,1.0,0.0673,2942.8,3000,20.23,5322.1,3.33,0.0652,0.4712,0.5599,0.8036,0.05,0.2,0
1425,808156,1,0.1167,0.1167,0.1167,546.0,546,1.0,946.5,3.0,0.0,0.4773,0.5655,0.0,0.05,0.2,0
1426,808886,2,0.0876,0.1495,0.0256,442.0,730,0.5,806.0,2.0,0.0746,0.4739,0.5611,0.8028,0.05,0.2,0
1427,809212,152,0.9992,1.0,0.8844,3000.0,3000,22.14,5442.5,3.39,0.0535,0.4713,0.5599,0.8014,0.05,0.2,0
1428,809722,3,0.0759,0.0959,0.0476,405.3,510,0.33,677.0,2.33,0.1113,0.4775,0.5631,0.7974,0.05,0.2,0
1429,810444,2,0.0439,0.0464,0.0414,263.5,276,0.0,438.5,2.0,0.115,0.47,0.5581,0.7597,0.05,0.2,0
1430,811156,1,0.0548,0.0548,0.0548,324.0,324,0.0,578.3,2.0,0.0,0.4712,0.5636,0.0,0.05,0.2,0
1431,812212,1,0.0625,0.0625,0.0625,226.0,226,1.0,370.2,3.0,0.0,0.4784,0.5691,0.0,0.05,0.2,0
1432,812880,2,0.0765,0.1124,0.0407,453.5,668,0.0,803.6,1.5,0.1946,0.4727,0.5633,0.8767,0.05,0.2,0
1433,813444,199,0.9009,1.0,0.0407,2818.8,3000,18.93,5084.2,3.25,0.0669,0.4716,0.5603,0.7933,0.05,0.2,0
1434,814156,155,0.9917,1.0,0.6209,2997.5,3000,21.85,5440.5,3.39,0.0509,0.4711,0.5597,0.8002,0.05,0.2,0
1435,815040,161,0.9705,1.0,0.2746,2954.0,3000,21.2,5361.2,3.4,0.0555,0.4712,0.5596,0.8059,0.05,0.2,0
1436,815212,169,0.9652,1.0,0.2746,2956.2,3000,20.88,5359.0,3.28,0.0593,0.4712,0.5598,0.799,0.05,0.2,0
1437,815880,177,0.9419,1.0,0.0768,2903.6,3000,20.21,5259.4,3.24,0.057,0.4713,0.5598,0.8038,0.05,0.2,0
1438,816444,185,0.9271,1.0,0.0768,2878.0,3000,19.7,5208.8,3.26,0.0544,0.4712,0.5597,0.8077,0.05,0.2,0
1439,817156,1,0.025,0.025,0.025,147.0,147,0.0,271.2,2.0,0.0,0.4736,0.5608,0.0,0.05,0.2,0
1440,818212,155,0.9958,1.0,0.7741,3000.0,3000,21.99,5447.4,3.41,0.0491,0.4712,0.5598,0.8077,0.05,0.2,0
1441,818880,2,0.1034,0.1121,0.0946,612.5,661,0.0,1084.8,1.5,0.3211,0.4633,0.5531,0.8348,0.05,0.2,0
1442,819444,171,0.9559,1.0,0.0946,2930.9,3000,20.65,5316.9,3.3,0.0663,0.4711,0.5597,0.801,0.05,0.2,0
1443,820156,180,0.9426,1.0,0.0946,2905.3,3000,20.19,5267.4,3.28,0.0675,0.4711,0.5596,0.798,0.05,0.2,0
1444,820927,2,0.0761,0.1269,0.0253,376.0,603,0.5,674.0,2.5,0.0561,0.4738,0.5629,0.8045,0.05,0.2,0
1445,821212,192,0.913,1.0,0.0253,2846.8,3000,19.28,5157.6,3.23,0.0643,0.4712,0.5597,0.7973,0.05,0.2,0
1446,821880,198,0.9039,1.0,0.0253,2834.7,3000,18.94,5131.6,3.21,0.0592,0.4711,0.5597,0.8023,0.05,0.2,0
1447,822319,154,0.9871,1.0,0.2219,2970.4,3000,21.81,5395.7,3.44,0.0566,0.4713,0.5599,0.7963,0.05,0.2,0
1448,822490,160,0.9762,1.0,0.1,2956.6,3000,21.39,5367.1,3.35,0.0536,0.4712,0.5598,0.8002,0.05,0.2,0
1449,823156,166,0.9605,1.0,0.1,2922.9,3000,20.92,5306.6,3.31,0.0579,0.4712,0.5598,0.7927,0.05,0.2,0
1450,823926,4,0.107,0.1554,0.0726,560.0,770,0.5,992.8,2.25,0.1222,0.4726,0.5608,0.8074,0.05,0.2,0
1451,824212,180,0.9263,1.0,0.0726,2853.4,3000,19.85,5176.4,3.29,0.0647,0.4712,0.5597,0.7998,0.05,0.2,0
1452,824880,1,0.0442,0.0442,0.0442,263.0,263,0.0,455.2,2.0,0.0,0.4689,0.5599,0.0,0.05,0.2,0
1453,825490,194,0.9094,1.0,0.0442,2837.4,3000,19.19,5143.8,3.24,0.0582,0.471,0.5595,0.7942,0.05,0.2,0
1454,826156,151,1.0,1.0,1.0,3000.0,3000,22.21,5455.7,3.44,0.0539,0.4711,0.5597,0.802,0.05,0.2,0
1455,826921,5,0.0909,0.1275,0.025,511.6,765,0.2,886.7,1.8,0.1078,0.4693,0.5602,0.7917,0.05,0.2,0
1456,827025,163,0.9546,1.0,0.025,2899.0,3000,20.9,5267.2,3.34,0.0493,0.4713,0.5599,0.8013,0.05,0.2,0
1457,827426,1,0.0424,0.0424,0.0424,255.0,255,0.0,417.8,2.0,0.0,0.4784,0.5628,0.0,0.05,0.2,0
1458,827880,175,0.9308,1.0,0.025,2855.3,3000,20.13,5182.6,3.27,0.0631,0.4712,0.5598,0.7971,0.05,0.2,0
1459,828406,181,0.9122,1.0,0.025,2809.9,3000,19.62,5095.6,3.24,0.0618,0.4713,0.5598,0.7922,0.05,0.2,0
1460,828490,188,0.9059,1.0,0.025,2806.3,3000,19.32,5090.1,3.23,0.0627,0.4712,0.5597,0.8039,0.05,0.2,0
1461,829439,2,0.1709,0.2291,0.1127,794.5,911,1.5,1372.5,2.5,0.1162,0.4656,0.5552,0.7879,0.05,0.2,0
1462,829936,200,0.878,1.0,0.025,2748.2,3000,18.48,4978.7,3.23,0.0773,0.4711,0.5596,0.79,0.05,0.2,0
1463,830308,1,0.0371,0.0371,0.0371,219.0,219,0.0,394.2,2.0,0.0,0.4773,0.5691,0.0,0.05,0.2,0
1464,830704,162,0.9611,1.0,0.0371,2912.3,3000,21.08,5290.6,3.4,0.0517,0.4712,0.5597,0.8075,0.05,0.2,0
1465,831040,169,0.9403,1.0,0.0371,2867.1,3000,20.46,5204.2,3.36,0.0591,0.4713,0.5599,0.8034,0.05,0.2,0
1466,831406,175,0.9247,1.0,0.0371,2831.4,3000,20.02,5142.4,3.33,0.0603,0.4714,0.56,0.8005,0.05,0.2,0
1467,831553,1,0.025,0.025,0.025,147.0,147,0.0,268.1,2.0,0.0,0.4729,0.5566,0.0,0.05,0.2,0
1468,832439,1,0.0751,0.0751,0.0751,292.0,292,1.0,558.0,3.0,0.0,0.4596,0.5562,0.0,0.05,0.2,0
1469,833126,3,0.0599,0.113,0.0332,360.3,687,0.0,592.9,1.67,0.0755,0.4732,0.5628,0.7509,0.05,0.2,0
1470,833704,152,0.9985,1.0,0.775,3000.0,3000,22.12,5457.6,3.41,0.0575,0.4712,0.5598,0.7988,0.05,0.2,0
1471,834040,159,0.9846,1.0,0.1131,2982.4,3000,21.59,5417.2,3.38,0.0626,0.4712,0.5597,0.7947,0.05,0.2,0
1472,834553,168,0.968,1.0,0.1131,2957.2,3000,20.98,5370.5,3.33,0.0611,0.4712,0.5597,0.7982,0.05,0.2,0
1473,835439,2,0.0796,0.1251,0.0341,398.0,595,0.5,702.6,2.5,0.1288,0.4726,0.5587,0.8157,0.05,0.2,0
1474,836126,180,0.9415,1.0,0.0341,2901.3,3000,20.16,5268.2,3.26,0.0672,0.4712,0.5597,0.7981,0.05,0.2,0
1475,836704,186,0.936,1.0,0.0341,2904.4,3000,19.86,5266.5,3.23,0.0607,0.4713,0.5598,0.7979,0.05,0.2,0
1476,837040,192,0.9268,1.0,0.0341,2890.7,3000,19.53,5239.2,3.21,0.0606,0.4713,0.5597,0.8047,0.05,0.2,0
1477,837553,200,0.9149,1.0,0.0341,2882.6,3000,19.04,5223.0,3.14,0.0611,0.4713,0.5597,0.7973,0.05,0.2,0
1478,838155,3,0.0685,0.1018,0.0352,404.3,602,0.0,728.3,2.0,0.14,0.4659,0.5561,0.8132,0.05,0.2,0
1479,838552,2,0.0586,0.0923,0.0249,272.0,397,0.5,491.7,2.5,0.1754,0.468,0.557,0.8034,0.05,0.2,0
1480,839444,168,0.9471,1.0,0.0249,2889.4,3000,20.6,5245.3,3.36,0.0588,0.4713,0.5598,0.7934,0.05,0.2,0
1481,839971,1,0.0655,0.0655,0.0655,394.0,394,0.0,648.1,2.0,0.0,0.4686,0.5614,0.0,0.05,0.2,0
1482,840540,1,0.0948,0.0948,0.0948,569.0,569,0.0,945.5,2.0,0.0,0.4765,0.5641,0.0,0.05,0.2,0
1483,841003,186,0.9185,1.0,0.0249,2841.6,3000,19.58,5157.4,3.35,0.0623,0.4715,0.5599,0.793,0.05,0.2,0
1484,841257,192,0.905,1.0,0.0249,2816.3,3000,19.16,5103.0,3.32,0.0648,0.4715,0.56,0.7972,0.05,0.2,0
1485,841552,198,0.9011,1.0,0.0249,2821.1,3000,18.91,5110.5,3.3,0.0604,0.4715,0.56,0.798,0.05,0.2,0
1486,842359,1,0.187,0.187,0.187,807.0,807,2.0,1469.0,3.0,0.0,0.478,0.5617,0.0,0.05,0.2,0
1487,842529,160,0.9747,1.0,0.1626,2945.8,3000,21.43,5347.2,3.36,0.0665,0.4713,0.5598,0.8048,0.05,0.2,0
1488,843540,2,0.1326,0.1492,0.1159,704.5,726,0.5,1306.2,1.5,0.1015,0.4707,0.5604,0.7228,0.05,0.2,0
1489,844111,1,0.0283,0.0283,0.0283,166.0,166,0.0,309.7,2.0,0.0,0.473,0.5616,0.0,0.05,0.2,0
1490,844552,183,0.9253,1.0,0.0283,2863.5,3000,19.8,5188.5,3.25,0.0646,0.4713,0.5599,0.797,0.05,0.2,0
1491,845359,1,0.1123,0.1123,0.1123,665.0,665,0.0,1180.7,1.0,0.0,0.4733,0.5599,0.0,0.05,0.2,0
1492,845568,198,0.9,1.0,0.0283,2811.4,3000,19.01,5087.0,3.15,0.0709,0.4714,0.5599,0.7949,0.05,0.2,0
1493,846220,1,0.1118,0.1118,0.1118,652.0,652,0.0,1242.6,1.0,0.0,0.4766,0.5613,0.0,0.05,0.2,0
1494,846925,161,0.9622,1.0,0.1118,2915.5,3000,21.15,5299.8,3.34,0.0562,0.4713,0.5598,0.8002,0.05,0.2,0
1495,847552,169,0.9498,1.0,0.1118,2903.4,3000,20.63,5279.6,3.28,0.0559,0.4713,0.5598,0.8086,0.05,0.2,0
1496,848359,2,0.0809,0.1119,0.0498,478.5,654,0.0,853.4,1.5,0.1223,0.4778,0.5641,0.8243,0.05,0.2,0
1497,849047,1,0.1129,0.1129,0.1129,688.0,688,0.0,1058.2,1.0,0.0,0.476,0.5598,0.0,0.05,0.2,0
1498,849329,1,0.048,0.048,0.048,282.0,282,0.0,517.6,2.0,0.0,0.4742,0.5687,0.0,0.05,0.2,0
1499,849925,1,0.025,0.025,0.025,149.0,149,0.0,256.7,2.0,0.0,0.4752,0.5661,0.0,0.05,0.2,0
1500,850552,155,0.9927,1.0,0.675,3000.0,3000,21.88,5457.1,3.31,0.049,0.4713,0.5599,0.8014,0.05,0.2,0
1501,851359,162,0.9737,1.0,0.1502,2966.1,3000,21.25,5394.9,3.28,0.0634,0.4712,0.5598,0.8006,0.05,0.2,0
1502,851847,2,0.0557,0.0591,0.0523,334.0,362,0.0,556.9,2.0,0.1569,0.4679,0.5571,0.7824,0.05,0.2,0
1503,852329,1,0.0586,0.0586,0.0586,341.0,341,0.0,655.7,2.0,0.0,0.4663,0.555,0.0,0.05,0.2,0
1504,853212,1,0.1583,0.1583,0.1583,642.0,642,2.0,1133.3,4.0,0.0,0.4696,0.5606,0.0,0.05,0.2,0
1505,853552,190,0.9213,1.0,0.0523,2873.4,3000,19.48,5210.7,3.23,0.0661,0.4713,0.5598,0.7956,0.05,0.2,0
1506,854359,1,0.1495,0.1495,0.1495,736.0,736,1.0,1316.2,2.0,0.0,0.4722,0.5607,0.0,0.05,0.2,0
1507,854847,154,0.9949,1.0,0.7,3000.0,3000,22.0,5443.4,3.36,0.0532,0.4713,0.5598,0.8232,0.05,0.2,0
1508,855329,161,0.9802,1.0,0.1123,2976.6,3000,21.47,5401.0,3.3,0.0519,0.4711,0.5595,0.7964,0.05,0.2,0
1509,856212,1,0.037,0.037,0.037,228.0,228,0.0,330.9,2.0,0.0,0.4771,0.5621,0.0,0.05,0.2,0
1510,856640,2,0.0636,0.0963,0.0308,303.5,428,0.5,529.7,2.5,0.1122,0.4645,0.5575,0.8635,0.05,0.2,0
1511,857359,3,0.0852,0.1123,0.0625,407.0,670,0.67,713.0,2.33,0.1737,0.471,0.5582,0.8427,0.05,0.2,0
1512,857847,1,0.0249,0.0249,0.0249,145.0,145,0.0,279.3,2.0,0.0,0.4728,0.5605,0.0,0.05,0.2,0
1513,858329,151,1.0,1.0,1.0,3000.0,3000,22.3,5460.7,3.42,0.0511,0.4712,0.5598,0.8052,0.05,0.2,0
1514,859329,157,0.9794,1.0,0.1361,2956.4,3000,21.68,5378.7,3.41,0.0518,0.4712,0.5599,0.8017,0.05,0.2,0
1515,859640,163,0.9675,1.0,0.1361,2936.1,3000,21.25,5342.7,3.38,0.0623,0.4713,0.5601,0.8019,0.05,0.2,0
1516,860148,3,0.0648,0.0858,0.0426,334.0,508,0.33,597.2,2.33,0.0681,0.4677,0.5547,0.7819,0.05,0.2,0
1517,860359,175,0.9361,1.0,0.0426,2869.8,3000,20.28,5221.7,3.38,0.0613,0.4713,0.5601,0.8039,0.05,0.2,0
1518,861329,184,0.9297,1.0,0.0426,2876.2,3000,19.9,5228.0,3.32,0.0691,0.4712,0.5601,0.8027,0.05,0.2,0
1519,862324,1,0.1122,0.1122,0.1122,662.0,662,0.0,1194.7,1.0,0.0,0.474,0.5616,0.0,0.05,0.2,0
1520,862640,197,0.9056,1.0,0.0426,2838.8,3000,19.07,5148.6,3.25,0.0614,0.4712,0.5601,0.7939,0.05,0.2,0
1521,863148,154,0.9948,1.0,0.6709,3000.0,3000,22.06,5454.5,3.35,0.0535,0.4712,0.5599,0.7984,0.05,0.2,0
1522,863566,1,0.0424,0.0424,0.0424,248.0,248,0.0,468.2,2.0,0.0,0.4648,0.5557,0.0,0.05,0.2,0
1523,864329,168,0.9632,1.0,0.0424,2938.1,3000,21.04,5331.3,3.26,0.0481,0.471,0.5596,0.801,0.05,0.2,0
1524,865258,1,0.0566,0.0566,0.0566,339.0,339,0.0,568.5,2.0,0.0,0.4653,0.555,0.0,0.05,0.2,0
1525,865516,180,0.9344,1.0,0.0424,2888.4,3000,20.09,5232.7,3.19,0.0535,0.471,0.5596,0.8014,0.05,0.2,0
1526,865846,186,0.9242,1.0,0.0424,2866.5,3000,19.76,5192.0,3.18,0.0528,0.471,0.5597,0.7999,0.05,0.2,0
1527,866148,192,0.9161,1.0,0.0424,2853.9,3000,19.46,5164.2,3.19,0.0688,0.4711,0.5597,0.7975,0.05,0.2,0
1528,866543,198,0.8958,1.0,0.0424,2801.9,3000,18.94,5069.7,3.17,0.0593,0.4712,0.5598,0.7971,0.05,0.2,0
1529,867291,2,0.1106,0.15,0.0712,584.0,748,0.5,1010.9,2.0,0.0691,0.4703,0.5592,0.794,0.05,0.2,0
1530,867551,160,0.9734,1.0,0.0712,2946.8,3000,21.49,5358.5,3.31,0.046,0.4713,0.56,0.8089,0.05,0.2,0
1531,868205,2,0.1042,0.1119,0.0964,536.5,654,0.5,1007.6,2.0,0.0211,0.467,0.5539,0.7906,0.05,0.2,0
1532,868516,172,0.9399,1.0,0.0712,2861.4,3000,20.56,5199.2,3.24,0.0499,0.4712,0.56,0.8026,0.05,0.2,0
1533,869047,178,0.9292,1.0,0.0712,2847.7,3000,20.16,5166.6,3.2,0.0594,0.4714,0.5601,0.7976,0.05,0.2,0
1534,869396,184,0.9181,1.0,0.0712,2832.1,3000,19.75,5137.1,3.17,0.0486,0.4713,0.5601,0.7951,0.05,0.2,0
1535,870137,1,0.0348,0.0348,0.0348,207.0,207,0.0,358.9,2.0,0.0,0.4711,0.5627,0.0,0.05,0.2,0
1536,870684,1,0.1167,0.1167,0.1167,547.0,547,1.0,939.7,3.0,0.0,0.4691,0.5567,0.0,0.05,0.2,0
1537,871205,154,0.9966,1.0,0.7248,3000.0,3000,22.08,5455.7,3.34,0.0516,0.4713,0.56,0.808,0.05,0.2,0
1538,871516,160,0.9855,1.0,0.1254,2985.9,3000,21.64,5427.8,3.27,0.0541,0.4713,0.5601,0.8015,0.05,0.2,0
1539,872047,1,0.0389,0.0389,0.0389,231.0,231,0.0,405.7,2.0,0.0,0.4749,0.5583,0.0,0.05,0.2,0
1540,872558,1,0.0862,0.0862,0.0862,511.0,511,0.0,901.8,2.0,0.0,0.4651,0.5467,0.0,0.05,0.2,0
1541,873137,182,0.9235,1.0,0.0389,2849.0,3000,19.81,5162.3,3.13,0.0581,0.4714,0.56,0.7997,0.05,0.2,0
1542,873805,188,0.912,1.0,0.0389,2823.3,3000,19.49,5116.5,3.15,0.0628,0.4714,0.56,0.7983,0.05,0.2,0
1543,874205,194,0.9058,1.0,0.0389,2816.8,3000,19.23,5102.9,3.15,0.0523,0.4714,0.5601,0.8028,0.05,0.2,0
1544,874995,2,0.0743,0.1124,0.0362,443.5,672,0.0,760.4,1.5,0.0604,0.4675,0.559,0.7502,0.05,0.2,0
1545,875176,156,0.9897,1.0,0.3993,2990.7,3000,21.81,5436.1,3.36,0.0522,0.4713,0.56,0.8008,0.05,0.2,0
1546,875641,1,0.0788,0.0788,0.0788,465.0,465,0.0,839.2,2.0,0.0,0.4773,0.5667,0.0,0.05,0.2,0
1547,876137,170,0.9602,1.0,0.0788,2937.7,3000,20.81,5334.6,3.26,0.0634,0.4712,0.5599,0.8007,0.05,0.2,0
1548,877073,1,0.0774,0.0774,0.0774,312.0,312,1.0,540.5,3.0,0.0,0.4607,0.5502,0.0,0.05,0.2,0
1549,877995,1,0.025,0.025,0.025,146.0,146,0.0,275.3,2.0,0.0,0.474,0.5584,0.0,0.05,0.2,0
1550,878641,195,0.9179,1.0,0.025,2872.8,3000,19.33,5204.2,3.15,0.0596,0.471,0.5599,0.8005,0.05,0.2,0
1551,879137,153,0.9984,1.0,0.85,3000.0,3000,22.18,5466.3,3.37,0.0484,0.4712,0.5601,0.8065,0.05,0.2,0
1552,879507,159,0.9732,1.0,0.1502,2942.1,3000,21.47,5359.0,3.32,0.0643,0.4712,0.5601,0.8069,0.05,0.2,0
1553,880396,1,0.2247,0.2247,0.2247,889.0,889,3.0,1559.5,4.0,0.0,0.4661,0.5603,0.0,0.05,0.2,0
1554,880995,174,0.9407,1.0,0.1502,2880.3,3000,20.43,5239.0,3.28,0.0615,0.4712,0.5602,0.8016,0.05,0.2,0
1555,881641,1,0.0607,0.0607,0.0607,369.0,369,0.0,574.8,2.0,0.0,0.4791,0.5669,0.0,0.05,0.2,0
1556,882137,1,0.0248,0.0248,0.0248,145.0,145,0.0,275.5,2.0,0.0,0.4723,0.5637,0.0,0.05,0.2,0
1557,882844,1,0.0579,0.0579,0.0579,349.0,349,0.0,567.5,2.0,0.0,0.4774,0.562,0.0,0.05,0.2,0
1558,883396,153,0.9982,1.0,0.725,3000.0,3000,22.11,5464.8,3.33,0.0511,0.4716,0.5603,0.8031,0.05,0.2,0
1559,883987,2,0.0408,0.0409,0.0407,241.5,244,0.0,429.6,2.0,0.1051,0.4656,0.5539,0.8019,0.05,0.2,0
1560,884641,168,0.9574,1.0,0.0407,2920.1,3000,20.86,5305.7,3.22,0.0624,0.4714,0.5602,0.7999,0.05,0.2,0
1561,885137,176,0.9447,1.0,0.0407,2901.0,3000,20.39,5265.7,3.14,0.0602,0.4714,0.5603,0.8026,0.05,0.2,0
1562,885660,1,0.1,0.1,0.1,445.0,445,1.0,781.8,3.0,0.0,0.4674,0.5573,0.0,0.05,0.2,0
1563,885844,188,0.9106,1.0,0.0407,2821.8,3000,19.43,5118.5,3.07,0.0658,0.4714,0.5603,0.7915,0.05,0.2,0
1564,886463,194,0.8976,1.0,0.0407,2797.4,3000,19.01,5070.7,3.08,0.0698,0.4714,0.5603,0.8074,0.05,0.2,0
1565,887017,200,0.8852,1.0,0.0407,2773.3,3000,18.62,5024.9,3.06,0.0715,0.4713,0.5603,0.8029,0.05,0.2,0
